env_ID,reference_ID,continent,country,region,site_year_ID,EDH35_total,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,N_rate_cluster,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,Nc,q05,q95,keep
2011_05_05_43.36_124.08,87,Asia,China,Northeast China,280,0,N0,N168,168,RN,100_200,5.4,,3,8.1,,3,0.405465108,50,16.07142857,-13.100673022995,0.1249129257,1.25624785795,True
2007_04_15_38.62_102.67,88,Asia,China,Northwest China,281,23.47024,N0,N150,150,RN,100_200,8.8,,3,13,,3,0.390197636,47.72727273,28,-31.100673022995,0.07061749765,1.28912060785,True
2007_04_15_38.62_102.67,88,Asia,China,Northwest China,281,23.47024,N0,N225,225,RN,200_300,8.8,,3,12.9,,3,0.38247559,46.59090909,18.22222222,43.899326977005,0.07061749765,1.28912060785,True
2009_09_09_1.5_31.48,89,Africa,Uganda,East Africa,282,0,N0,N100,100,RN,100_200,1.32,,6,3.43,,6,0.954928525,159.8484848,21.1,-81.100673022995,0.1249129257,1.25624785795,True
2009_09_09_1.5_31.48,89,Africa,Uganda,East Africa,282,0,N0,N150,150,RN,100_200,1.32,,6,3.54,,6,0.986494991,168.1818182,14.8,-31.100673022995,0.1249129257,1.25624785795,True
2009_09_15_1.4_34.62,89,Africa,Uganda,East Africa,283,1.1784,N0,N100,100,RN,100_200,1.64,,6,3.97,,6,0.884069853,142.0731707,23.3,-81.100673022995,0.07061749765,1.28912060785,True
2009_09_15_1.4_34.62,89,Africa,Uganda,East Africa,283,1.1784,N0,N150,150,RN,100_200,1.64,,6,4.05,,6,0.904020639,146.9512195,16.06666667,-31.100673022995,0.07061749765,1.28912060785,True
2009_09_20_0.75_32.53,89,Africa,Uganda,East Africa,284,0,N0,N100,100,RN,100_200,1.65,,6,3.97,,6,0.877990807,140.6060606,23.2,-81.100673022995,0.1249129257,1.25624785795,True
2009_09_20_0.75_32.53,89,Africa,Uganda,East Africa,284,0,N0,N150,150,RN,100_200,1.65,,6,4.05,,6,0.897941593,145.4545455,16,-31.100673022995,0.1249129257,1.25624785795,True
2009_09_13_2.28_32.93,89,Africa,Uganda,East Africa,285,27.83136,N0,N100,100,RN,100_200,1.25,,6,3.11,,6,0.911479175,148.8,18.6,-81.100673022995,0.07061749765,1.28912060785,True
2009_09_13_2.28_32.93,89,Africa,Uganda,East Africa,285,27.83136,N0,N150,150,RN,100_200,1.25,,6,2.89,,6,0.838112951,131.2,10.93333333,-31.100673022995,0.07061749765,1.28912060785,True
2009_09_20_0.75_34.23,89,Africa,Uganda,East Africa,286,0,N0,N100,100,RN,100_200,0.98,,6,2.07,,6,0.747751315,111.2244898,10.9,-81.100673022995,0.1249129257,1.25624785795,True
2009_09_20_0.75_34.23,89,Africa,Uganda,East Africa,286,0,N0,N150,150,RN,100_200,0.98,,6,2.21,,6,0.813195223,125.5102041,8.2,-31.100673022995,0.1249129257,1.25624785795,True
2010_03_18_1.5_31.48,89,Africa,Uganda,East Africa,287,0,N0,N100,100,RN,100_200,1.47,,6,3.5,,6,0.867500568,138.0952381,20.3,-81.100673022995,0.1249129257,1.25624785795,True
2010_03_18_1.5_31.48,89,Africa,Uganda,East Africa,287,0,N0,N150,150,RN,100_200,1.47,,6,3.62,,6,0.901211625,146.2585034,14.33333333,-31.100673022995,0.1249129257,1.25624785795,True
2010_04_15_1.4_34.62,89,Africa,Uganda,East Africa,288,0,N0,N100,100,RN,100_200,2.64,,6,4.39,,6,0.50855031,66.28787879,17.5,-81.100673022995,0.1249129257,1.25624785795,True
2010_04_15_1.4_34.62,89,Africa,Uganda,East Africa,288,0,N0,N150,150,RN,100_200,2.64,,6,4.94,,6,0.626586414,87.12121212,15.33333333,-31.100673022995,0.1249129257,1.25624785795,True
2010_03_05_0.75_32.53,89,Africa,Uganda,East Africa,289,0,N0,N100,100,RN,100_200,1.76,,6,3.06,,6,0.553101107,73.86363636,13,-81.100673022995,0.1249129257,1.25624785795,True
2010_03_05_0.75_32.53,89,Africa,Uganda,East Africa,289,0,N0,N150,150,RN,100_200,1.76,,6,2.98,,6,0.526609491,69.31818182,8.133333333,-31.100673022995,0.1249129257,1.25624785795,True
2010_03_31_2.28_32.93,89,Africa,Uganda,East Africa,290,0,N0,N100,100,RN,100_200,2.55,,6,5.45,,6,0.75952225,113.7254902,29,-81.100673022995,0.1249129257,1.25624785795,True
2010_03_31_2.28_32.93,89,Africa,Uganda,East Africa,290,0,N0,N150,150,RN,100_200,2.55,,6,5.42,,6,0.754002456,112.5490196,19.13333333,-31.100673022995,0.1249129257,1.25624785795,True
2010_03_24_0.75_34.23,89,Africa,Uganda,East Africa,291,0,N0,N100,100,RN,100_200,2.04,,6,4.25,,6,0.733969175,108.3333333,22.1,-81.100673022995,0.1249129257,1.25624785795,True
2010_03_24_0.75_34.23,89,Africa,Uganda,East Africa,291,0,N0,N150,150,RN,100_200,2.04,,6,4.51,,6,0.793347346,121.0784314,16.46666667,-31.100673022995,0.1249129257,1.25624785795,True
2010_08_27_1.5_31.48,89,Africa,Uganda,East Africa,292,0,N0,N100,100,RN,100_200,2.21,,6,5.18,,6,0.851812541,134.3891403,29.7,-81.100673022995,0.1249129257,1.25624785795,True
2010_08_27_1.5_31.48,89,Africa,Uganda,East Africa,292,0,N0,N150,150,RN,100_200,2.21,,6,5.1,,6,0.836248024,130.7692308,19.26666667,-31.100673022995,0.1249129257,1.25624785795,True
2010_09_20_1.4_34.62,89,Africa,Uganda,East Africa,293,0,N0,N100,100,RN,100_200,1.29,,6,3.14,,6,0.889580582,143.4108527,18.5,-81.100673022995,0.1249129257,1.25624785795,True
2010_09_20_1.4_34.62,89,Africa,Uganda,East Africa,293,0,N0,N150,150,RN,100_200,1.29,,6,3.14,,6,0.889580582,143.4108527,12.33333333,-31.100673022995,0.1249129257,1.25624785795,True
2010_09_17_0.75_32.53,89,Africa,Uganda,East Africa,294,0,N0,N100,100,RN,100_200,0.96,,6,3.24,,6,1.216395324,237.5,22.8,-81.100673022995,0.1249129257,1.25624785795,True
2010_09_17_0.75_32.53,89,Africa,Uganda,East Africa,294,0,N0,N150,150,RN,100_200,0.96,,6,3.21,,6,1.207092932,234.375,15,-31.100673022995,0.1249129257,1.25624785795,True
2010_09_10_2.28_32.93,89,Africa,Uganda,East Africa,295,7.28003,N0,N100,100,RN,100_200,1.32,,6,2.83,,6,0.762644975,114.3939394,15.1,-81.100673022995,0.07061749765,1.28912060785,True
2010_09_10_2.28_32.93,89,Africa,Uganda,East Africa,295,7.28003,N0,N150,150,RN,100_200,1.32,,6,2.98,,6,0.814291564,125.7575758,11.06666667,-31.100673022995,0.07061749765,1.28912060785,True
2010_09_17_0.75_34.23,89,Africa,Uganda,East Africa,296,0,N0,N100,100,RN,100_200,0.95,,6,2.1,,6,0.793230639,121.0526316,11.5,-81.100673022995,0.1249129257,1.25624785795,True
2010_09_17_0.75_34.23,89,Africa,Uganda,East Africa,296,0,N0,N150,150,RN,100_200,0.95,,6,2.03,,6,0.759329087,113.6842105,7.2,-31.100673022995,0.1249129257,1.25624785795,True
2008_05_06_37.99__86.44,90,North America,USA,North America_Rainfed,297,0.7852,N0,N179,179,RN,100_200,4.77,,3,5.35,,3,0.114750256,12.15932914,3.240223464,-2.10067302299495,0.096776351,1.1064629539,True
2008_05_06_37.99__86.44,90,North America,USA,North America_Rainfed,297,0.7852,N0,N179,179,RN,100_200,4.77,,3,6.91,,3,0.370623333,44.86373166,11.95530726,-2.10067302299495,0.096776351,1.1064629539,True
2008_05_06_37.99__86.44,90,North America,USA,North America_Rainfed,297,0.7852,N0,N179,179,RN,100_200,4.77,,3,5.76,,3,0.18859117,20.75471698,5.530726257,-2.10067302299495,0.096776351,1.1064629539,True
2008_05_06_37.99__86.44,90,North America,USA,North America_Rainfed,297,0.7852,N0,N179,179,RN,100_200,4.77,,3,6.37,,3,0.289253165,33.54297694,8.938547486,-2.10067302299495,0.096776351,1.1064629539,True
2014_05_24_43.85__93.73,91,North America,USA,North America_Rainfed,298,0,N0,N179,179,RN,100_200,9.2,,4,11.9,,4,0.257334916,29.34782609,15.08379888,-2.10067302299495,0.1249129257,1.25624785795,True
2014_05_24_43.85__93.73,91,North America,USA,North America_Rainfed,298,0,N0,N224,224,RN,200_300,9.2,,4,11.8,,4,0.248896047,28.26086957,11.60714286,42.899326977005,0.1249129257,1.25624785795,True
2014_05_24_43.85__93.73,91,North America,USA,North America_Rainfed,298,0,N0,N179,179,RN,100_200,8.6,,4,12.3,,4,0.357837059,43.02325581,20.67039106,-2.10067302299495,0.1249129257,1.25624785795,True
2014_05_24_43.85__93.73,91,North America,USA,North America_Rainfed,298,0,N0,N224,224,RN,200_300,8.6,,4,11.4,,4,0.281851152,32.55813953,12.5,42.899326977005,0.1249129257,1.25624785795,True
2015_05_04_43.85__93.73,91,North America,USA,North America_Rainfed,299,0,N0,N179,179,RN,100_200,9.7,,4,13.4,,4,0.323128821,38.1443299,20.67039106,-2.10067302299495,0.1249129257,1.25624785795,True
2015_05_04_43.85__93.73,91,North America,USA,North America_Rainfed,299,0,N0,N224,224,RN,200_300,9.7,,4,13,,4,0.292823472,34.02061856,14.73214286,42.899326977005,0.1249129257,1.25624785795,True
2015_05_04_43.85__93.73,91,North America,USA,North America_Rainfed,299,0,N0,N179,179,RN,100_200,9.7,,4,13.5,,4,0.3305638,39.17525773,21.22905028,-2.10067302299495,0.1249129257,1.25624785795,True
2015_05_04_43.85__93.73,91,North America,USA,North America_Rainfed,299,0,N0,N179,179,RN,100_200,7,,4,12.6,,4,0.587786665,80,31.2849162,-2.10067302299495,0.1249129257,1.25624785795,True
2015_05_04_43.85__93.73,91,North America,USA,North America_Rainfed,299,0,N0,N224,224,RN,200_300,7,,4,13.3,,4,0.641853886,90,28.125,42.899326977005,0.1249129257,1.25624785795,True
2015_05_04_43.85__93.73,91,North America,USA,North America_Rainfed,299,0,N0,N179,179,RN,100_200,7,,4,13.1,,4,0.626702081,87.14285714,34.07821229,-2.10067302299495,0.1249129257,1.25624785795,True
2016_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,300,0,N0,N179,179,RN,100_200,9.7,,4,13.5,,4,0.3305638,39.17525773,21.22905028,-2.10067302299495,0.1249129257,1.25624785795,True
2016_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,300,0,N0,N224,224,RN,200_300,9.7,,4,13.9,,4,0.359762955,43.29896907,18.75,42.899326977005,0.1249129257,1.25624785795,True
2016_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,300,0,N0,N179,179,RN,100_200,9.7,,4,13.2,,4,0.308090944,36.08247423,19.55307263,-2.10067302299495,0.1249129257,1.25624785795,True
2016_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,300,0,N0,N179,179,RN,100_200,9.9,,4,13.9,,4,0.339354083,40.4040404,22.34636872,-2.10067302299495,0.1249129257,1.25624785795,True
2016_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,300,0,N0,N224,224,RN,200_300,9.9,,4,14.2,,4,0.360707207,43.43434343,19.19642857,42.899326977005,0.1249129257,1.25624785795,True
2016_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,300,0,N0,N179,179,RN,100_200,9.9,,4,14.2,,4,0.360707207,43.43434343,24.02234637,-2.10067302299495,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N179,179,RN,100_200,8.8,,4,13.7,,4,0.442644111,55.68181818,27.37430168,-2.10067302299495,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N224,224,RN,200_300,8.8,,4,13.5,,4,0.427937964,53.40909091,20.98214286,42.899326977005,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N179,179,RN,100_200,8.8,,4,13.7,,4,0.442644111,55.68181818,27.37430168,-2.10067302299495,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N224,224,RN,200_300,8.8,,4,14.1,,4,0.471423076,60.22727273,23.66071429,42.899326977005,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N179,179,RN,100_200,6.4,,4,12,,4,0.628608659,87.5,31.2849162,-2.10067302299495,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N224,224,RN,200_300,6.4,,4,13.4,,4,0.738956717,109.375,31.25,42.899326977005,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N179,179,RN,100_200,6.4,,4,12.5,,4,0.669430654,95.3125,34.07821229,-2.10067302299495,0.1249129257,1.25624785795,True
2017_05_12_43.85__93.73,91,North America,USA,North America_Rainfed,301,0,N0,N224,224,RN,200_300,6.4,,4,13.9,,4,0.77559085,117.1875,33.48214286,42.899326977005,0.1249129257,1.25624785795,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N179,179,RN,100_200,7.4,,4,14.3,,4,0.658779537,93.24324324,38.54748603,-2.10067302299495,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N224,224,RN,200_300,7.4,,4,14.9,,4,0.699881213,101.3513514,33.48214286,42.899326977005,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N179,179,RN,100_200,7.4,,4,14.2,,4,0.651761964,91.89189189,37.98882682,-2.10067302299495,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N224,224,RN,200_300,7.4,,4,14.3,,4,0.658779537,93.24324324,30.80357143,42.899326977005,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N179,179,RN,100_200,6.3,,4,12,,4,0.644357016,90.47619048,31.84357542,-2.10067302299495,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N224,224,RN,200_300,6.3,,4,12.8,,4,0.708895538,103.1746032,29.01785714,42.899326977005,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N179,179,RN,100_200,6.3,,4,13,,4,0.724399724,106.3492063,37.4301676,-2.10067302299495,0.096776351,1.1064629539,True
2018_05_17_43.85__93.73,91,North America,USA,North America_Rainfed,302,1.08602,N0,N224,224,RN,200_300,6.3,,4,13.2,,4,0.739667196,109.5238095,30.80357143,42.899326977005,0.096776351,1.1064629539,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N179,179,RN,100_200,6.1,,4,10.3,,4,0.523855124,68.85245902,23.46368715,-2.10067302299495,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N224,224,RN,200_300,6.1,,4,10.7,,4,0.56195497,75.40983607,20.53571429,42.899326977005,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N179,179,RN,100_200,6.1,,4,12.4,,4,0.709407701,103.2786885,35.19553073,-2.10067302299495,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N224,224,RN,200_300,6.1,,4,12.8,,4,0.7411564,109.8360656,29.91071429,42.899326977005,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N179,179,RN,100_200,5.3,,4,9.1,,4,0.540567593,71.69811321,21.22905028,-2.10067302299495,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N224,224,RN,200_300,5.3,,4,12.3,,4,0.841892442,132.0754717,31.25,42.899326977005,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N179,179,RN,100_200,5.3,,4,12.4,,4,0.849989652,133.9622642,39.66480447,-2.10067302299495,0.1249129257,1.25624785795,True
2019_05_16_43.85__93.73,91,North America,USA,North America_Rainfed,303,0,N0,N224,224,RN,200_300,5.3,,4,11.3,,4,0.757095905,113.2075472,26.78571429,42.899326977005,0.1249129257,1.25624785795,True
2019_06_12_34.33_108.07,92,Asia,China,Northwest China,304,0,N0,N150,150,RN,100_200,4.134,,3,10.676,,3,0.94875277,158.2486696,43.61333333,-31.100673022995,0.1249129257,1.25624785795,True
2019_06_12_34.33_108.07,92,Asia,China,Northwest China,304,0,N0,N225,225,RN,200_300,4.134,,3,10.31,,3,0.913868837,149.3952588,27.44888889,43.899326977005,0.1249129257,1.25624785795,True
2019_06_12_34.33_108.07,92,Asia,China,Northwest China,304,0,N0,N150,150,RN,100_200,5.6,,3,11.3,,3,0.702036128,101.7857143,38,-31.100673022995,0.1249129257,1.25624785795,True
2019_06_12_34.33_108.07,92,Asia,China,Northwest China,304,0,N0,N225,225,RN,200_300,5.6,,3,9.5,,3,0.528525201,69.64285714,17.33333333,43.899326977005,0.1249129257,1.25624785795,True
2011_05_03_40.02__92.18,94,North America,USA,North America_Rainfed,307,32.36876,N0,N168,168,RN,100_200,2.426666667,,5,5.973333333,,5,0.900786545,146.1538461,21.11111111,-13.100673022995,0.07061749765,1.28912060785,True
2011_05_03_40.02__92.18,94,North America,USA,North America_Rainfed,307,32.36876,N0,N168,168,RN,100_200,2.24,,5,7.466666667,,5,1.203972804,233.3333333,31.11111111,-13.100673022995,0.07061749765,1.28912060785,True
2012_03_19_40.02__92.18,94,North America,USA,North America_Rainfed,308,207.04266,N0,N168,168,RN,100_200,2.333333333,,5,3.92,,5,0.518793794,68.00000002,9.444444446,-13.100673022995,0.07061749765,1.28912060785,True
2012_03_19_40.02__92.18,94,North America,USA,North America_Rainfed,308,207.04266,N0,N168,168,RN,100_200,2.146666667,,5,3.733333333,,5,0.553385238,73.91304344,9.44444444,-13.100673022995,0.07061749765,1.28912060785,True
2013_04_26_40.02__92.18,94,North America,USA,North America_Rainfed,309,25.50733,N0,N168,168,RN,100_200,5.226666667,,5,8.026666667,,5,0.428995605,53.57142857,16.66666667,-13.100673022995,0.07061749765,1.28912060785,True
2013_04_26_40.02__92.18,94,North America,USA,North America_Rainfed,309,25.50733,N0,N168,168,RN,100_200,5.226666667,,5,8.12,,5,0.440556428,55.35714285,17.22222222,-13.100673022995,0.07061749765,1.28912060785,True
2015_04_18_40.02__92.18,94,North America,USA,North America_Rainfed,310,0,N0,N168,168,RN,100_200,4.2,,5,10.08,,5,0.875468737,140,35,-13.100673022995,0.1249129257,1.25624785795,True
2015_04_18_40.02__92.18,94,North America,USA,North America_Rainfed,310,0,N0,N168,168,RN,100_200,3.92,,5,9.52,,5,0.887303195,142.8571429,33.33333333,-13.100673022995,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N191.25,191.25,RN,100_200,9.26,,3,10.64,,3,0.138916435,14.90280778,7.215686275,10.149326977005,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N191.25,191.25,RN,100_200,9.26,,3,11.13,,3,0.183940117,20.19438445,9.777777778,10.149326977005,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N191.25,191.25,RN,100_200,9.26,,3,11.83,,3,0.244934629,27.7537797,13.4379085,10.149326977005,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N225,225,RN,200_300,9.26,,3,11.55,,3,0.220981388,24.7300216,10.17777778,43.899326977005,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N225,225,RN,200_300,9.26,,3,11.89,,3,0.249993662,28.40172786,11.68888889,43.899326977005,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N225,225,RN,200_300,9.26,,3,12.6,,3,0.307992765,36.06911447,14.84444444,43.899326977005,0.1249129257,1.25624785795,True
2017_06_15_35.97_116.97,95,Asia,China,North China Plain,311,0,N0,N225,225,RN,200_300,9.26,,3,11.76,,3,0.238999894,26.99784017,11.11111111,43.899326977005,0.1249129257,1.25624785795,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N191.25,191.25,RN,100_200,8.19,,3,10.14,,3,0.2135741,23.80952381,10.19607843,10.149326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N191.25,191.25,RN,100_200,8.19,,3,10.46,,3,0.244644561,27.71672772,11.86928105,10.149326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N191.25,191.25,RN,100_200,8.19,,3,11.22,,3,0.314784002,36.996337,15.84313725,10.149326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N191.25,191.25,RN,100_200,8.19,,3,10.54,,3,0.252263645,28.69352869,12.2875817,10.149326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N225,225,RN,200_300,8.19,,3,10.66,,3,0.263584521,30.15873016,10.97777778,43.899326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N225,225,RN,200_300,8.19,,3,11.03,,3,0.297704935,34.67643468,12.62222222,43.899326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N225,225,RN,200_300,8.19,,3,11.82,,3,0.366879114,44.32234432,16.13333333,43.899326977005,0.096776351,1.1064629539,True
2018_06_15_35.97_116.97,95,Asia,China,North China Plain,312,15.5956,N0,N225,225,RN,200_300,8.19,,3,11.04,,3,0.298611143,34.7985348,12.66666667,43.899326977005,0.096776351,1.1064629539,True
2008_04_25_36.03_104.42,96,Asia,China,Northwest China,314,0,N0,N140,140,RN,100_200,4.276,,3,6.81,,3,0.465374127,59.26099158,18.1,-41.100673022995,0.1249129257,1.25624785795,True
2009_04_25_36.03_104.42,96,Asia,China,Northwest China,315,0,N0,N140,140,RN,100_200,3.256,,3,6.345,,3,0.667167653,94.87100737,22.06428571,-41.100673022995,0.1249129257,1.25624785795,True
