"lnRR","env_group","N_rate","Nc","reference_ID","site_year_ID"
0.048049698,"PFR",120,-60,"206","673"
0.309301686,"PFR",60,-120,"206","674"
0.251314428,"PFR",120,-60,"206","674"
0.304595795,"PFR",180,0,"206","674"
0.3496854,"PFR",240,60,"206","674"
0.327906874,"PFR",300,120,"206","674"
0.320712598,"PFR",360,180,"206","674"
0.550136249,"PFR",60,-120,"206","675"
0.486571255,"PFR",120,-60,"206","675"
0.586226906,"PFR",180,0,"206","675"
0.553278083,"PFR",240,60,"206","675"
0.532334316,"PFR",300,120,"206","675"
0.494206702,"PFR",360,180,"206","675"
0.097095309,"PFR",60,-120,"206","676"
0.15297411,"PFR",120,-60,"206","676"
0.273172819,"PFR",180,0,"206","676"
0.101506298,"PFR",240,60,"206","676"
0.211621013,"PFR",300,120,"206","676"
0.234468398,"PFR",360,180,"206","676"
0.206763631,"PFR",60,-120,"206","677"
0.358633808,"PFR",120,-60,"206","677"
0.397496938,"PFR",180,0,"206","677"
0.234839591,"PFR",240,60,"206","677"
0.327326904,"PFR",300,120,"206","677"
0.308472842,"PFR",360,180,"206","677"
0.624801155,"PFR",60,-120,"206","678"
0.722002141,"PFR",120,-60,"206","678"
0.725430838,"PFR",180,0,"206","678"
0.59087513,"PFR",240,60,"206","678"
0.558289235,"PFR",300,120,"206","678"
0.775702111,"PFR",360,180,"206","678"
0.367450995,"PFR",60,-120,"206","679"
0.364434402,"PFR",120,-60,"206","679"
0.451445778,"PFR",180,0,"206","679"
0.432126418,"PFR",240,60,"206","679"
0.392063461,"PFR",300,120,"206","679"
0.468173169,"PFR",360,180,"206","679"
0.284385695,"PFR",60,-120,"206","680"
0.322050979,"PFR",120,-60,"206","680"
0.350267022,"PFR",180,0,"206","680"
0.347945857,"PFR",240,60,"206","680"
0.288429736,"PFR",300,120,"206","680"
0.302567,"PFR",360,180,"206","680"
0.290863243,"PFR",60,-120,"206","681"
0.315335052,"PFR",120,-60,"206","681"
0.32895641,"PFR",180,0,"206","681"
0.290386712,"PFR",240,60,"206","681"
0.285489133,"PFR",300,120,"206","681"
0.278640202,"PFR",360,180,"206","681"
0.259952159,"PFR",60,-120,"206","682"
0.229623918,"PFR",120,-60,"206","682"
0.27955952,"PFR",180,0,"206","682"
0.205503346,"PFR",240,60,"206","682"
0.20477792,"PFR",300,120,"206","682"
0.175445265,"PFR",360,180,"206","682"
0.325212302,"PFR",60,-120,"206","683"
0.405923351,"PFR",120,-60,"206","683"
0.383101625,"PFR",180,0,"206","683"
0.380285383,"PFR",240,60,"206","683"
0.371314595,"PFR",300,120,"206","683"
0.385909958,"PFR",360,180,"206","683"
0.370125443,"PFR",180,0,"207","685"
0.459532017,"PFR",280,100,"207","685"
0.204794412,"PFR",100,-80,"208","686"
0.255346692,"PFR",200,20,"208","686"
0.189868762,"PFR",100,-80,"208","686"
0.127833372,"PFR",200,20,"208","686"
0.211758229,"PFR",100,-80,"208","686"
0.249215792,"PFR",200,20,"208","686"
0.282566972,"PFR",100,-80,"208","686"
0.219053566,"PFR",200,20,"208","686"
0.416394178,"PFR",100,-80,"208","687"
0.451985124,"PFR",200,20,"208","687"
0.402022764,"PFR",100,-80,"208","687"
0.500462837,"PFR",200,20,"208","687"
0.440150666,"PFR",100,-80,"208","687"
0.417161148,"PFR",200,20,"208","687"
0.353408746,"PFR",100,-80,"208","687"
0.426971313,"PFR",200,20,"208","687"
0.141970261,"PFR",200,20,"209","689"
0.199128675,"PFR",200,20,"209","689"
0.112117298,"PFR",200,20,"209","689"
0.112117298,"PFR",200,20,"209","689"
0.065597282,"PFR",200,20,"209","689"
0.616774202,"PFR",250,70,"209","690"
0.616774202,"PFR",200,20,"209","690"
0.534082486,"PFR",200,20,"209","690"
0.736319352,"PFR",200,20,"209","690"
0.648026745,"PFR",200,20,"209","690"
0.632522559,"PFR",200,20,"209","690"
0.281049549,"Normal",225,45,"210","691"
0.349437277,"Normal",300,120,"210","691"
0.297251523,"Normal",375,195,"210","691"
0.256295759,"Normal",225,45,"210","691"
0.32598404,"Normal",300,120,"210","691"
0.325172681,"Normal",375,195,"210","691"
0.309649203,"Normal",225,45,"210","691"
0.301668314,"Normal",300,120,"210","691"
0.265775391,"Normal",375,195,"210","691"
0.30736163,"Normal",225,45,"210","692"
0.332429407,"Normal",300,120,"210","692"
0.325654823,"Normal",375,195,"210","692"
0.29479954,"Normal",225,45,"210","692"
0.321583624,"Normal",300,120,"210","692"
0.334358816,"Normal",375,195,"210","692"
0.353721014,"Normal",225,45,"210","692"
0.343650435,"Normal",300,120,"210","692"
0.293847612,"Normal",375,195,"210","692"
0.196255089,"Normal",40,-140,"211","693"
0.703744682,"Normal",80,-100,"211","693"
0.913655133,"Normal",120,-60,"211","693"
0.727337668,"Normal",40,-140,"211","693"
0.829716049,"Normal",80,-100,"211","693"
1.109003072,"Normal",120,-60,"211","693"
0.332086912,"Normal",240,60,"212","694"
0.07131948,"Normal",225,45,"213","695"
0.139163095,"Normal",225,45,"213","695"
0.198116976,"Normal",225,45,"213","695"
0.33413363,"Normal",225,45,"213","695"
0.136088362,"Normal",225,45,"213","695"
0.422988456,"GFR",225,45,"213","696"
0.461011432,"GFR",225,45,"213","696"
0.514895274,"GFR",225,45,"213","696"
0.535390838,"GFR",225,45,"213","696"
0.471220747,"GFR",225,45,"213","696"
0.618646843,"Normal",260,80,"214","697"
0.508692482,"Normal",80,-100,"214","697"
0.744091241,"Normal",260,80,"214","697"
0.565267406,"Normal",140,-40,"214","697"
0.705142071,"Normal",260,80,"214","697"
0.614162035,"Normal",200,20,"214","697"
0.648908921,"Normal",260,80,"214","697"
0.667446761,"Normal",260,80,"214","697"
0.389466737,"Normal",260,80,"214","698"
0.217413233,"Normal",80,-100,"214","698"
0.421212259,"Normal",260,80,"214","698"
0.269662106,"Normal",140,-40,"214","698"
0.343255659,"Normal",260,80,"214","698"
0.326213516,"Normal",200,20,"214","698"
0.360004752,"Normal",260,80,"214","698"
0.389466737,"Normal",260,80,"214","698"
0.586810363,"GFR",225,45,"215","699"
0.58387778,"GFR",225,45,"215","699"
0.765309932,"GFR",225,45,"215","700"
0.740439173,"GFR",225,45,"215","700"
0.218253566,"Normal",100,-80,"216","701"
0.338212881,"Normal",200,20,"216","701"
0.405465108,"Normal",300,120,"216","701"
0.380772496,"Normal",400,220,"216","701"
0.248461359,"Normal",100,-80,"216","702"
0.396881364,"Normal",200,20,"216","702"
0.447312218,"Normal",300,120,"216","702"
0.422414666,"Normal",400,220,"216","702"
0.203850052,"PFR",225,45,"217","703"
0.180196111,"PFR",300,120,"217","703"
0.119904179,"PFR",375,195,"217","703"
0.11675079,"PFR",225,45,"217","703"
0.213814753,"PFR",300,120,"217","703"
0.105670102,"PFR",375,195,"217","703"
0.153599105,"PFR",225,45,"217","704"
0.119925828,"PFR",300,120,"217","704"
0.119925828,"PFR",375,195,"217","704"
0.107771554,"PFR",225,45,"217","704"
0.170761382,"PFR",300,120,"217","704"
0.037229828,"PFR",375,195,"217","704"
0.085002789,"PFR",75,-105,"218","705"
0.06677128,"PFR",75,-105,"218","705"
0.138839312,"PFR",150,-30,"218","705"
0.147898934,"PFR",225,45,"218","705"
0.134117044,"PFR",75,-105,"218","706"
0.091518671,"PFR",150,-30,"218","706"
0.089608519,"PFR",225,45,"218","706"
0.228258652,"Normal",225,45,"219","707"
0.306730267,"Normal",225,45,"219","707"
0.15415068,"Normal",225,45,"219","707"
0.383582397,"PFR",225,45,"219","708"
0.365724779,"PFR",225,45,"219","708"
0.281167391,"PFR",225,45,"219","708"
0.286939568,"PFR",90,-90,"220","709"
0.430075366,"PFR",180,0,"220","709"
0.409183881,"PFR",270,90,"220","709"
0.340903301,"PFR",180,0,"220","709"
0.458631138,"PFR",180,0,"220","709"
0.583333094,"PFR",180,0,"220","709"
0.302280872,"PFR",290,110,"221","711"
0.137201122,"PFR",230,50,"221","711"
0.179585577,"PFR",290,110,"221","711"
0.12323264,"PFR",230,50,"221","711"
0.37371641,"Normal",290,110,"221","712"
0.184922338,"Normal",230,50,"221","712"
0.27510329,"Normal",290,110,"221","712"
0.139761942,"Normal",230,50,"221","712"
0.686193571,"Normal",210,30,"222","713"
0.681367037,"Normal",90,-90,"222","713"
0.835725178,"Normal",150,-30,"222","713"
0.826185149,"Normal",210,30,"222","713"
0.464565018,"Normal",90,-90,"222","713"
0.700677629,"Normal",150,-30,"222","713"
0.687776156,"Normal",210,30,"222","713"
0.735065841,"Normal",90,-90,"222","713"
0.977555029,"Normal",150,-30,"222","713"
0.969067069,"Normal",210,30,"222","713"
0.457070123,"Normal",210,30,"222","714"
0.457070123,"Normal",90,-90,"222","714"
0.697806017,"Normal",150,-30,"222","714"
0.697806017,"Normal",210,30,"222","714"
0.451187736,"Normal",90,-90,"222","714"
0.661965107,"Normal",150,-30,"222","714"
0.693143517,"Normal",210,30,"222","714"
0.307226468,"Normal",90,-90,"222","714"
0.666480468,"Normal",150,-30,"222","714"
0.714839683,"Normal",210,30,"222","714"
0.847297491,"PFR",225,45,"223","715"
0.828066473,"PFR",225,45,"223","715"
0.875467876,"PFR",225,45,"223","715"
0.884684373,"PFR",225,45,"223","715"
0.498554784,"PFR",225,45,"223","716"
0.513264843,"PFR",225,45,"223","716"
0.483632875,"PFR",225,45,"223","716"
0.527754214,"PFR",225,45,"223","716"
0.611319716,"PFR",225,45,"223","717"
0.641855844,"PFR",225,45,"223","717"
0.619039822,"PFR",225,45,"223","717"
0.67875802,"PFR",225,45,"223","717"
0.495616029,"GFR",225,45,"223","718"
0.518343889,"GFR",225,45,"223","718"
0.614675811,"GFR",225,45,"223","718"
0.654680448,"GFR",225,45,"223","718"
0.55961994,"Normal",225,45,"223","719"
0.552065848,"Normal",225,45,"223","719"
0.581920106,"Normal",225,45,"223","719"
0.574541835,"Normal",225,45,"223","719"
0.532212891,"PFR",225,45,"223","720"
0.555749682,"PFR",225,45,"223","720"
0.524250822,"PFR",225,45,"223","720"
0.540120201,"PFR",225,45,"223","720"
0.575363776,"PFR",225,45,"223","721"
0.64435554,"PFR",225,45,"223","721"
0.619036142,"PFR",225,45,"223","721"
0.635989375,"PFR",225,45,"223","721"
0.710237367,"PFR",225,45,"223","722"
0.759841141,"PFR",225,45,"223","722"
0.814752247,"PFR",225,45,"223","722"
0.775837465,"PFR",225,45,"223","722"
0.242198614,"Normal",405,225,"224","723"
0.323076592,"Normal",405,225,"224","723"
0.282592247,"Normal",405,225,"224","723"
0.199009831,"Normal",405,225,"224","724"
0.130641645,"Normal",405,225,"224","724"
0.064958433,"GFR",120,-60,"225","725"
0.095919691,"GFR",180,0,"225","725"
0.114047475,"GFR",240,60,"225","725"
0.052490169,"GFR",120,-60,"225","725"
0.13950164,"GFR",180,0,"225","725"
0.170272954,"GFR",240,60,"225","725"
0.04604295,"GFR",120,-60,"225","725"
0.150404666,"GFR",180,0,"225","725"
0.168258561,"GFR",240,60,"225","725"
0.032157391,"GFR",120,-60,"225","726"
0.044736032,"GFR",180,0,"225","726"
0.050967129,"GFR",240,60,"225","726"
0.070617494,"GFR",120,-60,"225","726"
0.129457306,"GFR",180,0,"225","726"
0.341106035,"GFR",240,60,"225","726"
0.049479305,"GFR",120,-60,"225","727"
0.083381494,"GFR",180,0,"225","727"
0.096626704,"GFR",240,60,"225","727"
0.087011954,"GFR",120,-60,"225","727"
0.161119835,"GFR",180,0,"225","727"
0.167053978,"GFR",240,60,"225","727"
0.10398958,"GFR",120,-60,"225","727"
0.122338096,"GFR",180,0,"225","727"
0.169684189,"GFR",240,60,"225","727"
0.108951184,"Normal",80,-100,"226","728"
0.108951184,"Normal",160,-20,"226","728"
0.095963988,"Normal",240,60,"226","728"
0.102478669,"Normal",320,140,"226","728"
0.304923879,"Normal",80,-100,"226","729"
0.311313677,"Normal",160,-20,"226","729"
0.317662905,"Normal",240,60,"226","729"
0.330241687,"Normal",320,140,"226","729"
0.348759081,"Normal",300,120,"227","730"
0.317677127,"Normal",300,120,"227","730"
0.301475395,"Normal",300,120,"227","730"
0.332922921,"Normal",300,120,"227","731"
0.321529446,"Normal",300,120,"227","731"
0.343257708,"Normal",300,120,"227","731"
0.975294873,"GFR",300,120,"227","732"
0.826994026,"GFR",300,120,"227","732"
0.966650568,"GFR",300,120,"227","732"
0.812412136,"PFR",112,-68,"228","733"
1.098610309,"PFR",224,44,"228","733"
0.856301731,"PFR",112,-68,"228","733"
1.111189191,"PFR",224,44,"228","733"
0.745332844,"PFR",112,-68,"228","733"
1.037242828,"PFR",224,44,"228","733"
0.053256395,"PFR",150,-30,"229","734"
0.084635242,"PFR",225,45,"229","734"
0.108775879,"PFR",300,120,"229","734"
0.030708483,"PFR",150,-30,"229","734"
0.034557907,"PFR",225,45,"229","734"
0.070596791,"PFR",300,120,"229","734"
0.115140254,"PFR",150,-30,"229","734"
0.132700174,"PFR",225,45,"229","734"
0.050098037,"PFR",300,120,"229","734"
0.237701726,"PFR",225,45,"229","735"
0.259598559,"PFR",300,120,"229","735"
0.087726776,"PFR",150,-30,"229","735"
0.248604733,"PFR",225,45,"229","735"
0.246371236,"PFR",300,120,"229","735"
0.085694177,"PFR",150,-30,"229","735"
0.228394002,"PFR",225,45,"229","735"
0.176821292,"PFR",300,120,"229","735"
1.393028393,"Normal",225,45,"230","736"
1.351926718,"Normal",225,45,"230","736"
1.218571604,"Normal",225,45,"230","736"
1.14646831,"Normal",225,45,"230","736"
0.971860583,"PFR",225,45,"230","737"
0.84218276,"PFR",225,45,"230","737"
1.019831411,"PFR",225,45,"230","737"
0.907158248,"PFR",225,45,"230","737"
1.166750094,"Normal",225,45,"230","738"
1.148622709,"Normal",225,45,"230","738"
1.118414916,"Normal",225,45,"230","738"
1.1442228,"Normal",225,45,"230","738"
0.164040163,"PFR",100,-80,"231","739"
0.235243947,"PFR",200,20,"231","739"
0.278949049,"PFR",300,120,"231","739"
0.22796216,"PFR",100,-80,"231","740"
0.337162499,"PFR",200,20,"231","740"
0.397380913,"PFR",300,120,"231","740"
0.401791046,"Normal",50,-130,"232","741"
0.742880289,"Normal",100,-80,"232","741"
1.310467708,"Normal",150,-30,"232","741"
0.592991372,"Normal",50,-130,"232","742"
0.682731679,"Normal",100,-80,"232","742"
0.646763857,"Normal",150,-30,"232","742"
0.423810719,"Normal",50,-130,"232","743"
0.706937845,"Normal",100,-80,"232","743"
1.232719718,"Normal",150,-30,"232","743"
0.715419791,"Normal",50,-130,"232","744"
0.827804922,"Normal",100,-80,"232","744"
0.862624135,"Normal",150,-30,"232","744"
0.499493419,"Normal",100,-80,"233","745"
1.050523761,"Normal",200,20,"233","745"
1.023053548,"Normal",300,120,"233","745"
0.736010291,"Normal",100,-80,"233","746"
0.96889267,"Normal",200,20,"233","746"
1.051284804,"Normal",300,120,"233","746"
0.613104107,"Normal",100,-80,"233","747"
0.938269511,"Normal",200,20,"233","747"
1.003016847,"Normal",300,120,"233","747"
1.078182469,"Normal",168,-12,"234","749"
1.193174509,"Normal",240,60,"234","749"
1.10632317,"Normal",312,132,"234","749"
0.488670707,"Normal",168,-12,"234","749"
0.580810611,"Normal",240,60,"234","749"
0.495288438,"Normal",312,132,"234","749"
0.651236285,"GFR",192,12,"235","750"
0.595221643,"GFR",240,60,"235","750"
0.599344918,"GFR",192,12,"235","750"
0.709115584,"GFR",240,60,"235","750"
0.765709223,"GFR",192,12,"235","751"
0.774519853,"GFR",240,60,"235","751"
0.988832853,"GFR",192,12,"235","751"
1.128325186,"GFR",240,60,"235","751"
0.641488322,"Normal",192,12,"235","752"
0.62396828,"Normal",240,60,"235","752"
0.743849284,"Normal",192,12,"235","752"
0.98436908,"Normal",240,60,"235","752"
0.229185866,"PFR",330,150,"236","753"
0.298981628,"PFR",240,60,"236","753"
0.198850859,"PFR",330,150,"236","754"
0.21511138,"PFR",240,60,"236","754"
0.398907708,"PFR",330,150,"236","755"
0.462623522,"PFR",240,60,"236","755"
0.204794413,"PFR",330,150,"236","756"
0.298981628,"PFR",240,60,"236","756"
0.475632033,"PFR",60,-120,"237","757"
0.772850963,"PFR",120,-60,"237","757"
0.989191767,"PFR",180,0,"237","757"
0.279263161,"PFR",60,-120,"237","757"
0.619068192,"PFR",120,-60,"237","757"
0.767551158,"PFR",180,0,"237","757"
0.567147491,"PFR",60,-120,"237","757"
0.776198838,"PFR",120,-60,"237","757"
1.020991236,"PFR",180,0,"237","757"
0.521422326,"PFR",60,-120,"237","757"
0.663338438,"PFR",120,-60,"237","757"
0.885842808,"PFR",180,0,"237","757"
0.177273097,"Normal",225,45,"238","758"
0.254234138,"Normal",225,45,"238","758"
0.224312459,"Normal",225,45,"238","758"
0.219105718,"Normal",225,45,"238","758"
0.31255572,"Normal",225,45,"238","758"
0.272186171,"Normal",225,45,"238","758"
0.388935806,"Normal",300,120,"239","759"
0.867500568,"Normal",300,120,"239","760"
0.500775288,"Normal",300,120,"239","761"
0.594056278,"PFR",300,120,"239","762"
0.251460782,"PFR",80,-100,"240","763"
0.386627318,"PFR",160,-20,"240","763"
0.460285867,"PFR",80,-100,"240","763"
0.648293114,"PFR",160,-20,"240","763"
0.2923169,"PFR",80,-100,"240","764"
0.415477948,"PFR",160,-20,"240","764"
0.468159224,"PFR",80,-100,"240","764"
0.690817631,"PFR",160,-20,"240","764"
0.210377167,"Normal",80,-100,"240","765"
0.44273497,"Normal",160,-20,"240","765"
0.453695247,"Normal",80,-100,"240","765"
0.658611614,"Normal",160,-20,"240","765"
0.795662794,"GFR",405,225,"241","766"
0.774936357,"GFR",405,225,"241","766"
0.920363896,"GFR",405,225,"241","766"
0.83557085,"GFR",405,225,"241","766"
0.856191558,"GFR",405,225,"241","766"
0.782760174,"GFR",405,225,"241","766"
0.801999033,"GFR",405,225,"241","767"
0.751415926,"GFR",405,225,"241","767"
0.866810702,"GFR",405,225,"241","767"
0.775842644,"GFR",405,225,"241","767"
0.780924986,"GFR",405,225,"241","767"
0.693143224,"GFR",405,225,"241","767"
0.807092279,"GFR",405,225,"241","768"
0.857102888,"GFR",405,225,"241","768"
0.831134048,"GFR",405,225,"241","768"
0.771617841,"GFR",405,225,"241","768"
0.864996922,"GFR",405,225,"241","768"
0.805866566,"GFR",405,225,"241","768"
0.707198896,"GFR",405,225,"241","769"
0.770284277,"GFR",405,225,"241","769"
0.874729678,"GFR",405,225,"241","769"
0.805998774,"GFR",405,225,"241","769"
0.630757963,"GFR",405,225,"241","769"
0.54569549,"GFR",405,225,"241","769"
0.37757119,"Normal",50,-130,"242","770"
0.7987852,"Normal",150,-30,"242","770"
0.817361469,"Normal",250,70,"242","770"
0.571044074,"Normal",50,-130,"242","770"
0.609265039,"Normal",150,-30,"242","770"
0.941263936,"Normal",250,70,"242","770"
1.027786237,"GFR",56,-124,"243","771"
0.726904606,"GFR",56,-124,"243","771"
1.240921591,"GFR",112,-68,"243","771"
1.236056836,"GFR",168,-12,"243","771"
1.411780645,"GFR",224,44,"243","771"
1.321009546,"GFR",280,100,"243","771"
0.527110217,"GFR",56,-124,"243","772"
0.92224313,"GFR",112,-68,"243","772"
1.047580809,"GFR",168,-12,"243","772"
1.083574411,"GFR",224,44,"243","772"
1.144793034,"GFR",280,100,"243","772"
0.272129659,"GFR",56,-124,"243","773"
0.344669004,"GFR",112,-68,"243","773"
0.568395476,"GFR",168,-12,"243","773"
0.609497152,"GFR",224,44,"243","773"
0.559027726,"GFR",280,100,"243","773"
0.458865885,"PFR",56,-124,"243","774"
0.654432668,"PFR",112,-68,"243","774"
0.850907973,"PFR",168,-12,"243","774"
0.458865885,"PFR",224,44,"243","774"
0.647831984,"PFR",280,100,"243","774"
0.494696242,"GFR",56,-124,"243","775"
0.67972416,"GFR",112,-68,"243","775"
0.875468737,"GFR",168,-12,"243","775"
1.03199754,"GFR",224,44,"243","775"
1.057790294,"GFR",280,100,"243","775"
0.046769735,"GFR",56,-124,"243","776"
0.230338952,"GFR",168,-12,"243","776"
0.163303551,"GFR",224,44,"243","776"
0.173253882,"GFR",280,100,"243","776"
0.035660873,"GFR",56,-124,"243","776"
0.434038481,"GFR",112,-68,"243","776"
0.461818045,"GFR",168,-12,"243","776"
0.287627723,"GFR",224,44,"243","776"
0.330241687,"GFR",280,100,"243","776"
0.895271365,"PFR",56,-124,"243","777"
1.156881197,"PFR",112,-68,"243","777"
1.305626458,"PFR",168,-12,"243","777"
1.324418958,"PFR",224,44,"243","777"
1.416338482,"PFR",280,100,"243","777"
0.274596833,"PFR",56,-124,"243","778"
0.467500499,"PFR",112,-68,"243","778"
0.609765571,"PFR",168,-12,"243","778"
0.635518068,"PFR",224,44,"243","778"
0.654406352,"PFR",280,100,"243","778"
0.285965334,"Normal",28,-152,"244","779"
0.386416913,"Normal",57,-123,"244","779"
0.620225995,"Normal",115,-65,"244","779"
0.665319298,"Normal",188,8,"244","779"
0.751448452,"Normal",230,50,"244","779"
0.293564699,"Normal",28,-152,"244","780"
0.443861303,"Normal",57,-123,"244","780"
0.658872584,"Normal",115,-65,"244","780"
0.806972735,"Normal",188,8,"244","780"
0.815184853,"Normal",230,50,"244","780"
0.47198579,"GFR",100,-80,"245","781"
0.324496046,"GFR",100,-80,"245","781"
0.237328186,"GFR",100,-80,"245","781"
0.491594262,"GFR",200,20,"245","781"
0.470003629,"GFR",200,20,"245","781"
0.292136423,"GFR",200,20,"245","781"
0.584253092,"GFR",300,120,"245","781"
0.530628251,"GFR",300,120,"245","781"
0.381367557,"GFR",300,120,"245","781"
0.349184272,"GFR",100,-80,"245","782"
0.399985642,"GFR",100,-80,"245","782"
0.410427897,"GFR",200,20,"245","782"
0.474093614,"GFR",200,20,"245","782"
0.399155939,"GFR",200,20,"245","782"
0.486655263,"GFR",300,120,"245","782"
0.56195497,"GFR",300,120,"245","782"
0.424157241,"GFR",300,120,"245","782"
0.175235988,"Normal",172,-8,"246","783"
0.186094499,"Normal",172,-8,"246","784"
0.447792624,"Normal",125,-55,"247","786"
0.710414403,"Normal",250,70,"247","786"
0.821852446,"Normal",375,195,"247","786"
0.26507129,"Normal",125,-55,"247","786"
0.427610638,"Normal",250,70,"247","786"
0.489259705,"Normal",375,195,"247","786"
0.216700823,"GFR",60,-120,"249","789"
0.218545842,"GFR",120,-60,"249","789"
0.097447612,"GFR",60,-120,"249","790"
0.096350582,"GFR",120,-60,"249","790"
0.181518666,"GFR",60,-120,"249","791"
0.25877715,"GFR",120,-60,"249","791"
0.073331273,"Normal",60,-120,"249","792"
0.225624942,"Normal",120,-60,"249","792"
0.364433711,"PFR",75,-105,"250","794"
0.573163232,"PFR",150,-30,"250","794"
0.703147264,"PFR",225,45,"250","794"
0.679231712,"PFR",300,120,"250","794"
0.466198055,"PFR",75,-105,"250","794"
0.602109628,"PFR",150,-30,"250","794"
0.624548864,"PFR",225,45,"250","794"
0.572944092,"PFR",300,120,"250","794"
0.068423263,"GFR",200,20,"251","795"
0.220017422,"GFR",100,-80,"251","796"
0.531263598,"GFR",200,20,"251","796"
0.541073676,"Normal",140,-40,"252","797"
0.650804517,"Normal",140,-40,"252","797"
0.779518558,"Normal",140,-40,"252","797"
0.450133821,"Normal",70,-110,"252","797"
0.598076895,"Normal",70,-110,"252","797"
0.431576252,"Normal",140,-40,"252","797"
0.537876623,"Normal",140,-40,"252","797"
0.640503447,"Normal",140,-40,"252","797"
0.422929026,"Normal",70,-110,"252","797"
0.44820398,"Normal",70,-110,"252","797"
0.126301225,"PFR",120,-60,"253","798"
0.167556001,"PFR",180,0,"253","798"
0.200590242,"PFR",240,60,"253","798"
0.182598067,"PFR",300,120,"253","798"
0.135801541,"Normal",100,-80,"254","799"
0.174716957,"Normal",200,20,"254","799"
0.241162057,"Normal",250,70,"254","799"
0.189868763,"Normal",300,120,"254","799"
0.182321557,"Normal",400,220,"254","799"
0.634878273,"Normal",100,-80,"254","800"
0.920057215,"Normal",200,20,"254","800"
1.046987923,"Normal",250,70,"254","800"
1.020140673,"Normal",300,120,"254","800"
0.971350509,"Normal",400,220,"254","800"
0.405465108,"Normal",100,-80,"254","801"
0.708185058,"Normal",200,20,"254","801"
0.766172315,"Normal",250,70,"254","801"
0.744819191,"Normal",300,120,"254","801"
0.744819191,"Normal",400,220,"254","801"
0.097126406,"Normal",225,45,"255","802"
0.157263711,"Normal",225,45,"255","802"
0.073850307,"Normal",225,45,"255","802"
0.181082199,"Normal",129,-51,"256","803"
0.30559059,"Normal",184.5,4.5,"256","803"
0.276060285,"Normal",300,120,"256","803"
0.199267464,"Normal",129,-51,"256","804"
0.322612315,"Normal",184.5,4.5,"256","804"
0.281416558,"Normal",300,120,"256","804"
0.218465231,"PFR",129,-51,"256","805"
0.349473503,"PFR",184.5,4.5,"256","805"
0.337717761,"PFR",300,120,"256","805"
1.182997969,"Normal",90,-90,"257","806"
1.526871524,"Normal",145,-35,"257","806"
1.646477856,"Normal",202,22,"257","806"
1.060251576,"Normal",90,-90,"257","806"
1.394326255,"Normal",145,-35,"257","806"
1.553038035,"Normal",202,22,"257","806"
1.004202863,"GFR",90,-90,"257","807"
1.197188967,"GFR",145,-35,"257","807"
1.163999191,"GFR",202,22,"257","807"
1.103044831,"GFR",90,-90,"257","807"
1.211938995,"GFR",145,-35,"257","807"
1.345469321,"GFR",202,22,"257","807"
0.194159662,"GFR",90,-90,"258","808"
0.865989436,"Normal",90,-90,"258","809"
0.942361286,"Normal",180,0,"258","809"
0.606135267,"Normal",90,-90,"258","810"
0.681170278,"Normal",180,0,"258","810"
0.587784828,"GFR",90,-90,"258","811"
0.624150176,"GFR",180,0,"258","811"
0.820148578,"Normal",90,-90,"258","812"
1.01160279,"Normal",180,0,"258","812"
0.806225402,"Normal",90,-90,"258","813"
1.01543644,"Normal",180,0,"258","813"
0.053518489,"Normal",150,-30,"259","814"
0.180630939,"Normal",150,-30,"259","815"
0.590979006,"Normal",150,-30,"259","816"
0.791876469,"Normal",150,-30,"259","816"
0.597995668,"Normal",150,-30,"259","817"
0.416986754,"Normal",150,-30,"259","818"
0.942063714,"Normal",150,-30,"259","818"
1.557846096,"Normal",150,-30,"259","819"
0.798593566,"Normal",150,-30,"259","819"
0.545227051,"Normal",45,-135,"260","820"
0.885831524,"Normal",90,-90,"260","820"
1.081805171,"Normal",134,-46,"260","820"
1.155307632,"Normal",179,-1,"260","820"
1.280933845,"Normal",224,44,"260","820"
1.348073148,"Normal",269,89,"260","820"
0.346276237,"Normal",45,-135,"260","821"
0.514267968,"Normal",90,-90,"260","821"
0.775838896,"Normal",134,-46,"260","821"
0.852211875,"Normal",179,-1,"260","821"
0.822358913,"Normal",224,44,"260","821"
0.923163611,"Normal",269,89,"260","821"
0.874030923,"Normal",314,134,"260","821"
0.231801614,"Normal",34,-146,"260","822"
0.412685356,"Normal",67,-113,"260","822"
0.482157729,"Normal",101,-79,"260","822"
0.608110138,"Normal",134,-46,"260","822"
0.637266722,"Normal",168,-12,"260","822"
0.642997397,"Normal",202,22,"260","822"
0.608110138,"Normal",235,55,"260","822"
0.362114667,"Normal",34,-146,"260","823"
0.546543706,"Normal",67,-113,"260","823"
0.684014697,"Normal",101,-79,"260","823"
0.81294838,"Normal",134,-46,"260","823"
0.941426705,"Normal",168,-12,"260","823"
0.905321701,"Normal",202,22,"260","823"
0.934309237,"Normal",235,55,"260","823"
0.096849826,"PFR",34,-146,"260","824"
0.185142433,"PFR",67,-113,"260","824"
0.266267978,"PFR",101,-79,"260","824"
0.304489191,"PFR",134,-46,"260","824"
0.329181803,"PFR",168,-12,"260","824"
0.266267978,"PFR",202,22,"260","824"
0.279171383,"PFR",235,55,"260","824"
0.138150339,"Normal",34,-146,"260","825"
0.249941744,"Normal",67,-113,"260","825"
0.37623547,"Normal",101,-79,"260","825"
0.350482973,"Normal",134,-46,"260","825"
