lnRR,AEN,Env_Type,reference_ID,site_year_ID,continent,country,mean_c,sd_c,n_c,mean_t,sd_t,n_t,EDH35_total,EDH35_label,N_rate,N_rate_cluster,env_ID,Label_of_control_treatment,N_strategy,N_S,N_V,N_R,plant_density,plant_density_cluster,HY_strategy2,region_N_label
0.49578583,13.23478261,Normal,97,318,Asia,China,4.743,,3,7.787,,3,0.0,,230.0,200_300,2011_06_15_34.29_108.07,N0,SVR,33.0,33.0,34.0,5.5,Low,,RN
1.082866202,43.48895522,GFR,98,319,North America,USA,4.47552,,4,13.2168,0.2796,4,2.66548,GFR_L,201.0,200_300,1999_05_19_42.01__93.79,N0,S,100.0,,,,,,RN
0.742280799,26.61522388,Normal,98,320,North America,USA,4.86014,,4,10.2098,0.3496,4,0.0,,201.0,200_300,2000_05_05_42.01__93.79,N0,S,100.0,,,,,,RN
1.044546391,24.35378109,Normal,98,321,North America,USA,2.65734,,4,7.55245,0.55944,4,0.0,,201.0,200_300,2001_05_09_42.01__93.79,N0,S,100.0,,,,,,RN
0.848387622,30.44218905,Normal,98,322,North America,USA,4.58042,,4,10.6993,0.979,4,0.0,,201.0,200_300,2002_05_03_42.01__93.79,N0,S,100.0,,,,,,RN
0.756661686,24.00587065,GFR,98,323,North America,USA,4.26573,,4,9.09091,0.83916,4,0.78416,GFR_L,201.0,200_300,2003_04_29_42.01__93.79,N0,S,100.0,,,,,,RN
0.985721791,44.70671642,Normal,98,324,North America,USA,5.34965,,4,14.3357,0.2796,4,0.0,,201.0,200_300,2004_04_27_42.01__93.79,N0,S,100.0,,,,,,RN
1.118493062,29.74636816,Normal,98,325,North America,USA,2.9021,,4,8.88112,0.97902,4,0.0,,201.0,200_300,2005_05_10_42.01__93.79,N0,S,100.0,,,,,,RN
1.245051735,40.00970149,GFR,98,326,North America,USA,3.25175,,4,11.2937,0.9092,4,1.30809,GFR_L,201.0,200_300,2006_05_09_42.01__93.79,N0,S,100.0,,,,,,RN
0.849262426,33.74711443,Normal,98,327,North America,USA,5.06993,,4,11.8531,0.5596,4,0.0,,201.0,200_300,2007_05_13_42.01__93.79,N0,S,100.0,,,,,,RN
0.743577172,33.39940299,Normal,98,328,North America,USA,6.08392,,4,12.7972,1.5384,4,0.0,,201.0,200_300,2008_05_14_42.01__93.79,N0,S,100.0,,,,,,RN
1.477264585,49.40318408,Normal,98,329,North America,USA,2.93706,,4,12.8671,0.2798,4,0.0,,201.0,200_300,2009_05_05_42.01__93.79,N0,S,100.0,,,,,,RN
1.177205889,41.40154229,Normal,98,330,North America,USA,3.70629,,4,12.028,0.5594,4,0.0,,201.0,200_300,2010_04_29_42.01__93.79,N0,S,100.0,,,,,,RN
0.829275795,37.74810945,GFR,98,331,North America,USA,5.87413,,4,13.4615,0.07,4,7.06896,GFR_L,201.0,200_300,2011_05_11_42.01__93.79,N0,S,100.0,,,,,,RN
1.107666848,38.79228856,GFR,98,332,North America,USA,3.84615,,4,11.6434,0.4894,4,58.82743,GFR_M,201.0,200_300,2012_05_10_42.01__93.79,N0,S,100.0,,,,,,RN
0.802041138,24.179801,GFR,98,333,North America,USA,3.95105,,4,8.81119,1.25874,4,3.47107,GFR_L,201.0,200_300,2013_05_24_42.01__93.79,N0,S,100.0,,,,,,RN
1.150693572,39.83587065,Normal,98,334,North America,USA,3.70629,,4,11.7133,0.7692,4,0.0,,201.0,200_300,2014_05_07_42.01__93.79,N0,S,100.0,,,,,,RN
0.066347229,3.305422886,Normal,98,335,North America,USA,9.68531,,4,10.3497,0.4894,4,0.0,,201.0,200_300,2000_05_05_42.01__93.79,N0,S,100.0,,,,,,RN
0.337744746,15.65587065,Normal,98,336,North America,USA,7.83217,,4,10.979,0.4896,4,0.0,,201.0,200_300,2001_05_09_42.01__93.79,N0,S,100.0,,,,,,RN
0.401375321,21.04860697,Normal,98,337,North America,USA,8.56643,,4,12.7972,0.979,4,0.0,,201.0,200_300,2002_05_03_42.01__93.79,N0,S,100.0,,,,,,RN
0.327020474,16.35174129,GFR,98,338,North America,USA,8.4965,,4,11.7832,0.7692,4,0.78416,GFR_L,201.0,200_300,2003_04_29_42.01__93.79,N0,S,100.0,,,,,,RN
0.568257264,32.87781095,Normal,98,339,North America,USA,8.63636,,4,15.2448,0.979,4,0.0,,201.0,200_300,2004_04_27_42.01__93.79,N0,S,100.0,,,,,,RN
0.392831955,20.00477612,Normal,98,340,North America,USA,8.35664,,4,12.3776,0.6294,4,0.0,,201.0,200_300,2005_05_10_42.01__93.79,N0,S,100.0,,,,,,RN
0.405465871,21.74447761,GFR,98,341,North America,USA,8.74126,,4,13.1119,0.979,4,1.30809,GFR_L,201.0,200_300,2006_05_09_42.01__93.79,N0,S,100.0,,,,,,RN
0.563030419,27.48512438,Normal,98,342,North America,USA,7.30769,,4,12.8322,0.4196,4,0.0,,201.0,200_300,2007_05_13_42.01__93.79,N0,S,100.0,,,,,,RN
0.816887,40.87960199,Normal,98,343,North America,USA,6.5035,,4,14.7203,0.2098,4,0.0,,201.0,200_300,2008_05_14_42.01__93.79,N0,S,100.0,,,,,,RN
0.782277478,36.53079602,Normal,98,344,North America,USA,6.18881,,4,13.5315,0.3496,4,0.0,,201.0,200_300,2009_05_05_42.01__93.79,N0,S,100.0,,,,,,RN
0.728624197,33.57358209,Normal,98,345,North America,USA,6.29371,,4,13.042,0.5594,4,0.0,,201.0,200_300,2010_04_29_42.01__93.79,N0,S,100.0,,,,,,RN
0.493353992,28.18099502,GFR,98,346,North America,USA,8.88112,,4,14.5455,0.4194,4,7.06896,GFR_L,201.0,200_300,2011_05_11_42.01__93.79,N0,S,100.0,,,,,,RN
0.521027846,27.83273632,GFR,98,347,North America,USA,8.18182,,4,13.7762,0.6294,4,58.82743,GFR_M,201.0,200_300,2012_05_10_42.01__93.79,N0,S,100.0,,,,,,RN
0.485062757,18.78716418,GFR,98,348,North America,USA,6.04895,,4,9.82517,0.41966,4,3.47107,GFR_L,201.0,200_300,2013_05_24_42.01__93.79,N0,S,100.0,,,,,,RN
0.456460388,22.44029851,Normal,98,349,North America,USA,7.7972,,4,12.3077,0.6992,4,0.0,,201.0,200_300,2014_05_07_42.01__93.79,N0,S,100.0,,,,,,RN
0.430782916,17.87234043,GFR,99,350,North America,USA,7.8,,4,12.0,,4,88.62653,GFR_M,235.0,200_300,2011_03_31_33.81__91.27,N0,SV,21.0,79.0,,8.4,High,HYS2,RN
0.422414666,17.44680851,GFR,99,350,North America,USA,7.8,,4,11.9,,4,88.62653,GFR_M,235.0,200_300,2011_03_31_33.81__91.27,N0,SV,21.0,79.0,,8.4,High,HYS2,RN
0.306730267,11.91489362,GFR,99,350,North America,USA,7.8,,4,10.6,,4,88.62653,GFR_M,235.0,200_300,2011_03_31_33.81__91.27,N0,SVR,21.0,57.0,21.0,8.4,High,HYS2,RN
0.287682072,11.06382979,GFR,99,350,North America,USA,7.8,,4,10.4,,4,88.62653,GFR_M,235.0,200_300,2011_03_31_33.81__91.27,N0,SVR,21.0,57.0,21.0,8.4,High,HYS2,RN
0.306730267,17.8343949,GFR,99,350,North America,USA,7.8,,4,10.6,,4,88.62653,GFR_M,157.0,100_200,2011_03_31_33.81__91.27,N0,SV,32.0,68.0,,8.4,High,HYS2,RN
0.287682072,16.56050955,GFR,99,350,North America,USA,7.8,,4,10.4,,4,88.62653,GFR_M,157.0,100_200,2011_03_31_33.81__91.27,N0,SVR,32.0,36.0,32.0,8.4,High,HYS2,RN
0.25841169,14.64968153,GFR,99,350,North America,USA,7.8,,4,10.1,,4,88.62653,GFR_M,157.0,100_200,2011_03_31_33.81__91.27,N0,SVR,32.0,36.0,32.0,8.4,High,HYS2,RN
1.665007764,51.06382979,GFR,99,351,North America,USA,2.8,,4,14.8,,4,62.63006,GFR_M,235.0,200_300,2012_03_29_33.81__91.27,N0,SVR,21.0,57.0,21.0,8.4,High,HYS2,RN
1.658228077,50.63829787,GFR,99,351,North America,USA,2.8,,4,14.7,,4,62.63006,GFR_M,235.0,200_300,2012_03_29_33.81__91.27,N0,SVR,21.0,57.0,21.0,8.4,High,HYS2,RN
1.609437912,71.33757962,GFR,99,351,North America,USA,2.8,,4,14.0,,4,62.63006,GFR_M,157.0,100_200,2012_03_29_33.81__91.27,N0,SV,32.0,68.0,,8.4,High,HYS2,RN
1.527607894,64.33121019,GFR,99,351,North America,USA,2.8,,4,12.9,,4,62.63006,GFR_M,157.0,100_200,2012_03_29_33.81__91.27,N0,SVR,32.0,36.0,32.0,8.4,High,HYS2,RN
1.511982576,63.05732484,GFR,99,351,North America,USA,2.8,,4,12.7,,4,62.63006,GFR_M,157.0,100_200,2012_03_29_33.81__91.27,N0,SVR,32.0,36.0,32.0,8.4,High,HYS2,RN
0.139355581,9.685238095,PFR,100,352,Asia,China,13.6017,0.330302089,3,15.6356,0.330302089,3,60.37533,PFR_M,210.0,200_300,2019_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.110488614,7.566666667,PFR,100,352,Asia,China,13.6017,0.330302089,3,15.1907,0.220143658,3,60.37533,PFR_M,210.0,200_300,2019_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.16344963,11.50095238,PFR,100,352,Asia,China,13.6017,0.330302089,3,16.0169,0.44046052,3,60.37533,PFR_M,210.0,200_300,2019_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.097977221,6.355714286,PFR,100,352,Asia,China,12.9661,0.220143658,3,14.3008,0.990906267,3,60.37533,PFR_M,210.0,200_300,2019_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.075511198,4.842857143,PFR,100,352,Asia,China,12.9661,0.220143658,3,13.9831,0.880574631,3,60.37533,PFR_M,210.0,200_300,2019_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.170820728,11.50142857,PFR,100,352,Asia,China,12.9661,0.220143658,3,15.3814,0.330128884,3,60.37533,PFR_M,210.0,200_300,2019_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.112041848,6.961428571,PFR,100,353,Asia,China,12.3305,0.110158431,3,13.7924,0.330302089,3,13.05394,PFR_M,210.0,200_300,2020_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.102783905,6.356190476,PFR,100,353,Asia,China,12.3305,0.110158431,3,13.6653,0.220143658,3,13.05394,PFR_M,210.0,200_300,2020_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.187464897,12.10666667,PFR,100,353,Asia,China,12.3305,0.110158431,3,14.8729,0.109985226,3,13.05394,PFR_M,210.0,200_300,2020_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.15028339,9.08,PFR,100,353,Asia,China,11.7585,0.220143658,3,13.6653,0.109985226,3,13.05394,PFR_M,210.0,200_300,2020_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.126752718,7.566666667,PFR,100,353,Asia,China,11.7585,0.220143658,3,13.3475,0.440287315,3,13.05394,PFR_M,210.0,200_300,2020_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.17780399,10.89571429,PFR,100,353,Asia,China,11.7585,0.220143658,3,14.0466,0.220143658,3,13.05394,PFR_M,210.0,200_300,2020_06_05_36.65_117.02,N0,VR,,40.0,60.0,7.5,High,,RN
0.069217731,3.369047619,PFR,101,354,Asia,China,9.8717,,3,10.5792,,3,12.92437,PFR_M,210.0,200_300,2011_05_03_39.65_116.25,N0,VR,,48.0,52.0,5.0,Low,,RN
0.039265923,1.898095238,PFR,101,354,Asia,China,9.9533,,3,10.3519,,3,12.92437,PFR_M,210.0,200_300,2011_05_03_39.65_116.25,N0,VR,,48.0,52.0,5.0,Low,,RN
0.202762724,8.168571429,PFR,101,355,Asia,China,7.6314,,3,9.3468,,3,94.58264,PFR_M,210.0,200_300,2012_05_01_39.65_116.25,N0,VR,,48.0,52.0,5.0,Low,,RN
0.241485156,9.918571429,PFR,101,355,Asia,China,7.6258,,3,9.7087,,3,94.58264,PFR_M,210.0,200_300,2012_05_01_39.65_116.25,N0,VR,,48.0,52.0,5.0,Low,,RN
0.557506528,27.42547425,PFR,102,356,Asia,China,6.78,,4,11.84,,4,6.98655,PFR_L,184.5,100_200,2009_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,HYS2,RN
0.404069434,19.3495935,PFR,102,357,Asia,China,7.17,,4,10.74,,4,2.85683,PFR_L,184.5,100_200,2010_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,HYS2,RN
0.671755991,29.43089431,Normal,102,358,Asia,China,5.67,,4,11.1,,4,0.0,,184.5,100_200,2011_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,,RN
1.057112558,46.66666667,Normal,103,359,Asia,China,4.1,,3,11.8,,3,0.0,,165.0,100_200,2016_05_04_43.51_124.81,N0,SV,33.0,67.0,,5.05,Low,,RN
1.307513483,53.93939394,PFR,103,359,Asia,China,3.3,,3,12.2,,3,0.15872,PFR_L,165.0,100_200,2017_05_06_43.51_124.81,N0,SV,33.0,67.0,,5.05,Low,,RN
1.413693335,30.34838709,GFR,105,362,North America,USA,2.438709677,,4,10.02580645,,4,380.40725,GFR_H,250.0,200_300,2001_04_15_38.25__98.62,N0,SV,50.0,50.0,,,,,RN
1.236762627,23.84516129,GFR,105,362,North America,USA,2.438709677,,4,8.4,,4,380.40725,GFR_H,250.0,200_300,2001_04_15_38.25__98.62,N0,S,100.0,,,,,,RN
0.476924072,15.89677418,GFR,105,363,North America,USA,6.503225806,,4,10.47741935,,4,247.24502,GFR_H,250.0,200_300,2002_04_15_38.25__98.62,N0,SV,50.0,50.0,,,,,RN
0.432864082,14.09032258,GFR,105,363,North America,USA,6.503225806,,4,10.02580645,,4,247.24502,GFR_H,250.0,200_300,2002_04_15_38.25__98.62,N0,S,100.0,,,,,,RN
1.232143681,30.70967743,GFR,105,364,North America,USA,3.161290323,,4,10.83870968,,4,380.40725,GFR_H,250.0,200_300,2001_04_15_38.25__98.62,N0,SV,50.0,50.0,,,,,RN
1.288839025,33.23870967,GFR,105,364,North America,USA,3.161290323,,4,11.47096774,,4,380.40725,GFR_H,250.0,200_300,2001_04_15_38.25__98.62,N0,S,100.0,,,,,,RN
0.395895657,12.28387097,GFR,105,365,North America,USA,6.322580645,,4,9.393548387,,4,247.24502,GFR_H,250.0,200_300,2002_04_15_38.25__98.62,N0,SV,50.0,50.0,,,,,RN
0.326215737,9.754838712,GFR,105,365,North America,USA,6.322580645,,4,8.761290323,,4,247.24502,GFR_H,250.0,200_300,2002_04_15_38.25__98.62,N0,S,100.0,,,,,,RN
0.466834054,16.98064516,GFR,105,366,North America,USA,7.135483871,,4,11.38064516,,4,33.07029,GFR_M,250.0,200_300,2001_04_15_39.12__95.93,N0,SV,50.0,50.0,,,,,RN
0.450833713,16.25806452,GFR,105,366,North America,USA,7.135483871,,4,11.2,,4,33.07029,GFR_M,250.0,200_300,2001_04_15_39.12__95.93,N0,S,100.0,,,,,,RN
0.541597282,16.61935484,GFR,105,367,North America,USA,5.780645161,,4,9.935483871,,4,88.53507,GFR_M,250.0,200_300,2002_04_15_39.12__95.93,N0,SV,50.0,50.0,,,,,RN
0.577315365,18.06451612,GFR,105,367,North America,USA,5.780645161,,4,10.29677419,,4,88.53507,GFR_M,250.0,200_300,2002_04_15_39.12__95.93,N0,S,100.0,,,,,,RN
0.432133355,14.45161289,GFR,105,368,North America,USA,6.683870968,,4,10.29677419,,4,108.07455,GFR_H,250.0,200_300,2001_04_15_39.77__97.79,N0,SV,50.0,50.0,,,,,RN
0.449525097,15.17419353,GFR,105,368,North America,USA,6.683870968,,4,10.47741935,,4,108.07455,GFR_H,250.0,200_300,2001_04_15_39.77__97.79,N0,S,100.0,,,,,,RN
0.417735201,5.058064516,GFR,105,369,North America,USA,2.438709677,,4,3.703225806,,4,354.94523,GFR_H,250.0,200_300,2002_04_15_39.77__97.79,N0,SV,50.0,50.0,,,,,RN
0.393042588,4.696774196,GFR,105,369,North America,USA,2.438709677,,4,3.612903226,,4,354.94523,GFR_H,250.0,200_300,2002_04_15_39.77__97.79,N0,S,100.0,,,,,,RN
1.15643186,22.03870968,GFR,105,370,North America,USA,2.529032258,,4,8.038709677,,4,107.95144,GFR_H,250.0,200_300,2001_04_15_39.13__96.62,N0,SV,50.0,50.0,,,,,RN
1.331234584,28.18064516,GFR,105,370,North America,USA,2.529032258,,4,9.574193548,,4,107.95144,GFR_H,250.0,200_300,2001_04_15_39.13__96.62,N0,S,100.0,,,,,,RN
0.436236767,12.64516129,GFR,105,371,North America,USA,5.780645161,,4,8.941935484,,4,230.13169,GFR_H,250.0,200_300,2002_04_15_39.13__96.62,N0,SV,50.0,50.0,,,,,RN
0.405465108,11.56129032,GFR,105,371,North America,USA,5.780645161,,4,8.670967742,,4,230.13169,GFR_H,250.0,200_300,2002_04_15_39.13__96.62,N0,S,100.0,,,,,,RN
0.227140892,6.845878139,Normal,106,372,North America,USA,6.76516129,,3,8.490322581,,3,0.0,,252.0,200_300,1996_05_29_42.38__96.95,N0,S,100.0,,,8.652,High,,RN
0.31026176,8.136200718,Normal,106,373,North America,USA,5.636129032,,3,7.686451613,,3,0.0,,252.0,200_300,1997_05_08_42.38__96.95,N0,S,100.0,,,8.652,High,,RN
0.349477792,7.526881722,Normal,106,373,North America,USA,4.534193548,,3,6.430967742,,3,0.0,,252.0,200_300,1997_05_08_42.38__96.95,N0,S,100.0,,,8.652,High,,RN
0.221125839,7.921146937,Normal,106,374,North America,USA,8.065806452,,3,10.06193548,,3,0.0,,252.0,200_300,1998_05_05_42.38__96.95,N0,S,100.0,,,8.652,High,,RN
0.217723484,7.741935484,Normal,106,374,North America,USA,8.020645161,,3,9.971612903,,3,0.0,,252.0,200_300,1998_05_05_42.38__96.95,N0,S,100.0,,,8.652,High,,RN
0.165848905,5.7125,PFR,107,375,Asia,China,7.6,,3,8.971,,3,27.49427,PFR_M,240.0,200_300,2014_06_10_34.8_113.63,N0,SVR,10.0,30.0,60.0,7.5,High,HYS2,RN
0.255152268,12.10833333,PFR,107,376,Asia,China,9.998,,3,12.904,,3,26.47768,PFR_M,240.0,200_300,2015_06_14_34.8_113.63,N0,SVR,10.0,30.0,60.0,7.5,High,HYS2,RN
0.301877772,4.99863747,PFR,110,381,Asia,China,2.91496,0.246280304,3,3.94218,0.246280304,3,51.3416,PFR_M,205.5,200_300,2013_06_28_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.06323813,0.925985401,PFR,110,381,Asia,China,2.91496,0.246280304,3,3.10525,0.109448291,3,51.3416,PFR_M,205.5,200_300,2013_06_28_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.132148772,2.003990268,PFR,110,381,Asia,China,2.91496,0.246280304,3,3.32678,0.328362192,3,51.3416,PFR_M,205.5,200_300,2013_06_28_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.265426508,4.311970803,PFR,110,381,Asia,China,2.91496,0.246280304,3,3.80107,0.082064567,3,51.3416,PFR_M,205.5,200_300,2013_06_28_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.272597174,10.68749392,PFR,110,382,Asia,China,7.00856,0.082064567,3,9.20484,0.164129135,3,37.51698,PFR_M,205.5,200_300,2014_06_13_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.214336174,8.152408759,PFR,110,382,Asia,China,7.00856,0.082064567,3,8.68388,0.246211022,3,37.51698,PFR_M,205.5,200_300,2014_06_13_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.264054393,10.30647202,PFR,110,382,Asia,China,7.00856,0.082064567,3,9.12654,0.109482932,3,37.51698,PFR_M,205.5,200_300,2014_06_13_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.237786916,9.155085158,PFR,110,382,Asia,China,7.00856,0.082064567,3,8.88993,0.218896581,3,37.51698,PFR_M,205.5,200_300,2014_06_13_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.272231308,9.687931873,PFR,110,383,Asia,China,6.36283,0.465194206,3,8.3537,0.082099208,3,114.32923,PFR_H,205.5,200_300,2015_06_15_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.245444317,8.613479319,PFR,110,383,Asia,China,6.36283,0.465194206,3,8.1329,0.383025716,3,114.32923,PFR_H,205.5,200_300,2015_06_15_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.285471494,10.22973236,PFR,110,383,Asia,China,6.36283,0.465194206,3,8.46504,0.273612066,3,114.32923,PFR_H,205.5,200_300,2015_06_15_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.233812791,8.155815085,PFR,110,383,Asia,China,6.36283,0.465194206,3,8.03885,0.054732806,3,114.32923,PFR_H,205.5,200_300,2015_06_15_39.6_116.58,N0,SVR,10.0,35.0,55.0,5.5,Low,,RN
0.201326698,9.86375,PFR,115,394,Asia,China,8.84545,0.440893533,4,10.8182,0.77145543,4,11.50607,PFR_M,200.0,200_300,2012_04_25_40.14_116.18,N0,SVR,30.0,40.0,30.0,7.0,High,HYS2,RN
0.077554451,4.7725,PFR,115,394,Asia,China,11.8364,1.102103929,4,12.7909,0.881787066,4,11.50607,PFR_M,200.0,200_300,2012_04_25_40.14_116.18,N0,SVR,30.0,40.0,30.0,7.0,High,HYS2,RN
0.252590752,11.1785372,Normal,116,396,North America,USA,7.858064516,,4,10.11612903,,4,0.0,,202.0,200_300,1997_04_25_44.23__95.3,N0,,,,,7.41,Conventional,,RN
0.138469674,6.707122302,GFR,116,397,North America,USA,9.122580645,,4,10.47741935,,4,0.4796,GFR_L,202.0,200_300,1999_04_29_44.23__95.3,N0,,,,,7.41,Conventional,,RN
0.21918042,14.25,Normal,119,406,Asia,China,11.63,1.212435565,3,14.48,0.45033321,3,0.0,,200.0,200_300,2020_05_15_43.5_124.8,N0,S,100.0,,,6.0,Conventional,FS,RN
0.407968238,23.45,Normal,119,407,Asia,China,9.31,0.45033321,3,14.0,0.519615242,3,0.0,,200.0,200_300,2021_05_15_43.5_124.8,N0,S,100.0,,,6.0,Conventional,FS,RN
0.186646851,10.97750678,PFR,121,410,Asia,China,9.87005,0.5135,4,11.8954,0.5134,4,6.98655,PFR_L,184.5,100_200,2009_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,HYS2,RN
0.397496326,19.01739837,PFR,121,411,Asia,China,7.18859,0.2282,4,10.6973,0.5134,4,2.85683,PFR_L,184.5,100_200,2010_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,HYS2,RN
0.368871023,18.55376694,Normal,121,412,Asia,China,7.67353,0.28526,4,11.0967,0.5134,4,0.0,,184.5,100_200,2011_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,,RN
0.343428593,16.85279133,Normal,121,413,Asia,China,7.58796,0.4564,4,10.6973,0.5134,4,0.0,,184.5,100_200,2012_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,,RN
0.376920354,21.800271,Normal,121,414,Asia,China,8.78605,0.51348,4,12.8082,0.7418,4,0.0,,184.5,100_200,2013_06_15_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.5,High,,RN
0.764099113,38.16047619,Normal,123,418,North America,USA,5.58904,0.759261792,3,12.0,2.087987249,3,0.0,,168.0,100_200,2017_04_30_42.05__93.86,N0,S,100.0,,,8.4,High,,RN
0.598228509,33.9202381,Normal,123,419,North America,USA,6.9589,1.043976304,3,12.6575,0.854247458,3,0.0,,168.0,100_200,2017_04_30_42.93__93.8,N0,S,100.0,,,8.4,High,,RN
0.033336725,1.304642857,PFR,123,420,North America,USA,6.46575,2.8472144,3,6.68493,2.562482567,3,8.001,PFR_L,168.0,100_200,2017_04_30_40.97__93.42,N0,S,100.0,,,8.4,High,HYS1,RN
1.001760906,53.96755952,PFR,123,421,North America,USA,5.26185,0.569446344,3,14.3284,1.139343021,3,2.03432,PFR_L,168.0,100_200,2018_05_05_42.05__93.86,N0,S,100.0,,,8.4,High,HYS1,RN
0.213990084,12.22071429,Normal,123,422,North America,USA,8.60432,1.044755727,3,10.6574,1.423226149,3,0.0,,168.0,100_200,2018_05_05_42.93__93.8,N0,S,100.0,,,8.4,High,,RN
0.618227296,28.4202203,PFR,127,431,North America,USA,7.739172,0.608120715,4,14.36108333,0.570334335,4,31.08995,PFR_M,233.0,200_300,2016_05_25_40.58__98.14,N0,S,100.0,,,8.4,High,HYS1,RN
0.506035142,22.57233952,PFR,127,432,North America,USA,7.984427111,0.861310892,3,13.24378222,0.330386769,3,17.81923,PFR_M,233.0,200_300,2017_05_09_40.58__98.14,N0,S,100.0,,,8.4,High,HYS1,RN
0.240129685,13.15759657,PFR,127,433,North America,USA,11.29536333,1.13573089,4,14.36108333,0.176578582,4,9.0982,PFR_L,233.0,200_300,2018_05_02_40.58__98.14,N0,S,100.0,,,8.4,High,HYS1,RN
0.734102721,42.3529222,PFR,127,434,North America,USA,6.5662744,1.651788572,5,13.68156533,0.805639705,5,8.37115,PFR_L,168.0,100_200,2016_04_23_39.95__92.06,N0,S,100.0,,,8.2,High,HYS1,RN
0.748445284,32.647025,PFR,127,434,North America,USA,6.5662744,1.651788572,5,13.879208,0.830513849,5,8.37115,PFR_L,224.0,200_300,2016_04_23_39.95__92.06,N0,S,100.0,,,8.2,High,HYS1,RN
0.771447295,36.46481325,GFR,127,435,North America,USA,6.302745867,1.213689451,5,13.63217333,0.904754414,5,9.0696,GFR_L,201.0,200_300,2017_04_12_39.95__92.06,N0,S,100.0,,,8.9,High,HYS1,RN
0.25539977,19.50625,Normal,127,436,North America,USA,11.26220667,1.375573607,4,14.53925667,0.3544149,4,0.0,,168.0,100_200,2016_04_28_39.99__88.26,N0,S,100.0,,,8.9,High,,RN
0.276573101,16.0186458,Normal,127,436,North America,USA,11.26220667,1.375573607,4,14.85038333,0.351989376,4,0.0,,224.0,200_300,2016_04_28_39.99__88.26,N0,S,100.0,,,8.9,High,,RN
0.660795106,25.79698507,PFR,127,437,North America,USA,5.537777,0.782302589,4,10.722971,1.280567716,4,1.88543,PFR_L,201.0,200_300,2017_04_20_39.99__88.26,N0,S,100.0,,,8.9,High,HYS1,RN
0.638088482,33.53609451,Normal,127,438,North America,USA,7.549628333,1.337738675,4,14.29038333,1.076125293,4,0.0,,201.0,200_300,2018_05_07_39.99__88.26,N0,S,100.0,,,8.9,High,,RN
0.597353892,26.31275623,PFR,127,439,North America,USA,6.471112667,1.497936445,4,11.75997667,0.611060732,4,1.88543,PFR_L,201.0,200_300,2017_05_02_39.91__88.27,N0,S,100.0,,,8.3,Conventional,FS1,RN
1.275406093,46.50331011,Normal,127,440,North America,USA,3.622714667,1.539479699,3,12.96988,1.505570166,3,0.0,,201.0,200_300,2018_05_02_39.91__88.27,N0,S,100.0,,,8.9,High,,RN
0.275228611,17.2972973,PFR,129,444,Asia,China,10.1,,3,13.3,,3,3.70445,PFR_L,185.0,100_200,2015_06_14_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.4,High,HYS2,RN
0.251314428,17.2972973,Normal,129,445,Asia,China,11.2,,3,14.4,,3,0.0,,185.0,100_200,2016_06_13_36.18_117.1,N0,SVR,16.0,49.0,35.0,7.4,High,,RN
0.437099073,19.025,PFR,130,446,Asia,China,6.2467,,3,9.6712,,3,6.23544,PFR_L,180.0,100_200,2018_06_11_34.3_108.4,N0,S,100.0,,,,,,RN
