env_ID,lat,lon,sowing_date,harvest_date,Duration,R1_date
2006_04_22_42.02__96.03,42.02,-96.03,2006/4/22,2006/9/21,,2006/7/18
2006_04_22_42.02__96.03,42.02,-96.03,2006/4/22,2006/9/21,,2006/7/18
2006_04_24_41.52__95.45,41.52,-95.45,2006/4/24,2006/9/23,,2006/7/9
2006_04_24_41.52__95.45,41.52,-95.45,2006/4/24,2006/9/23,,2006/7/9
2006_04_24_41.52__95.45,41.52,-95.45,2006/4/24,2006/9/23,,2006/7/9
2006_04_24_41.52__95.45,41.52,-95.45,2006/4/24,2006/9/23,,2006/7/9
2006_04_24_41.52__95.45,41.52,-95.45,2006/4/24,2006/9/23,,2006/7/9
2006_04_27_41.51__95.45,41.51,-95.45,2006/4/27,2006/9/26,,2006/7/9
2006_04_27_41.51__95.45,41.51,-95.45,2006/4/27,2006/9/26,,2006/7/9
2006_04_27_41.51__95.45,41.51,-95.45,2006/4/27,2006/9/26,,2006/7/9
2006_04_27_41.51__95.45,41.51,-95.45,2006/4/27,2006/9/26,,2006/7/9
2006_04_27_41.51__95.45,41.51,-95.45,2006/4/27,2006/9/26,,2006/7/9
2006_04_21_41.29__91.71,41.29,-91.71,2006/4/21,2006/9/20,,2006/7/14
2006_04_21_41.29__91.71,41.29,-91.71,2006/4/21,2006/9/20,,2006/7/14
2006_04_21_41.29__91.71,41.29,-91.71,2006/4/21,2006/9/20,,2006/7/14
2006_04_21_41.29__91.71,41.29,-91.71,2006/4/21,2006/9/20,,2006/7/14
2006_04_21_41.29__91.71,41.29,-91.71,2006/4/21,2006/9/20,,2006/7/14
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2015_06_11_34.43_113.57,34.43,113.57,2015/6/11,2015/9/20,101,2015/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2016_06_11_34.43_113.57,34.43,113.57,2016/6/11,2016/9/20,101,2016/8/3
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2006_06_10_36.17_117.15,36.17,117.15,2006/6/10,2006/10/9,,2006/8/11
2011_06_07_38.88__92.2,38.88,-92.2,2011/6/7,2011/11/6,,
2011_06_07_38.88__92.2,38.88,-92.2,2011/6/7,2011/11/6,,
2018_05_05_44.66_123.59,44.66,123.59,2018/5/5,2018/9/30,148,
2018_05_05_44.66_123.59,44.66,123.59,2018/5/5,2018/9/30,148,
2018_05_05_44.66_123.59,44.66,123.59,2018/5/5,2018/9/30,148,
2018_05_05_44.66_123.59,44.66,123.59,2018/5/5,2018/9/30,148,
2018_05_05_44.66_123.59,44.66,123.59,2018/5/5,2018/9/30,148,
2019_05_08_44.66_123.59,44.66,123.59,2019/5/8,2019/10/2,147,
2019_05_08_44.66_123.59,44.66,123.59,2019/5/8,2019/10/2,147,
2019_05_08_44.66_123.59,44.66,123.59,2019/5/8,2019/10/2,147,
2019_05_08_44.66_123.59,44.66,123.59,2019/5/8,2019/10/2,147,
2019_05_08_44.66_123.59,44.66,123.59,2019/5/8,2019/10/2,147,
2020_05_06_44.66_123.59,44.66,123.59,2020/5/6,2020/10/5,152,
2020_05_06_44.66_123.59,44.66,123.59,2020/5/6,2020/10/5,152,
2020_05_06_44.66_123.59,44.66,123.59,2020/5/6,2020/10/5,152,
2020_05_06_44.66_123.59,44.66,123.59,2020/5/6,2020/10/5,152,
2020_05_06_44.66_123.59,44.66,123.59,2020/5/6,2020/10/5,152,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2007_05_14_45.3__75.72,45.3,-75.72,2007/5/14,2007/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2008_05_14_45.3__75.72,45.3,-75.72,2008/5/14,2008/10/18,,
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2000_04_27_40.65__105,40.65,-105,2000/4/27,2000/9/21,,2000/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2001_04_30_40.65__105,40.65,-105,2001/4/30,2001/9/24,,2001/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2002_04_24_40.65__105,40.65,-105,2002/4/24,2002/9/18,,2002/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2003_04_28_40.65__105,40.65,-105,2003/4/28,2003/9/22,,2003/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2004_04_27_40.65__105,40.65,-105,2004/4/27,2004/9/21,,2004/7/31
2016_04_13_40.02__92.19,40.02,-92.19,2016/4/13,2016/9/22,162,2016/7/10
2016_04_13_40.02__92.19,40.02,-92.19,2016/4/13,2016/9/22,162,2016/7/10
2016_04_13_40.02__92.19,40.02,-92.19,2016/4/13,2016/9/22,162,2016/7/10
2016_04_13_40.02__92.19,40.02,-92.19,2016/4/13,2016/9/22,162,2016/7/10
2017_04_21_40.02__92.19,40.02,-92.19,2017/4/21,2017/9/22,154,2017/7/15
2017_04_21_40.02__92.19,40.02,-92.19,2017/4/21,2017/9/22,154,2017/7/15
2017_04_21_40.02__92.19,40.02,-92.19,2017/4/21,2017/9/22,154,2017/7/15
2017_04_21_40.02__92.19,40.02,-92.19,2017/4/21,2017/9/22,154,2017/7/15
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2014_06_15_36.17_117.07,36.17,117.07,2014/6/15,2014/10/1,108,2014/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2015_06_15_36.17_117.07,36.17,117.07,2015/6/15,2015/10/1,108,2015/8/4
2018_04_25_48.4_11.7,48.4,11.7,2018/4/25,2018/10/13,,
2018_04_25_48.4_11.7,48.4,11.7,2018/4/25,2018/10/13,,
2018_04_25_48.4_11.7,48.4,11.7,2018/4/25,2018/10/13,,
2019_04_17_48.4_11.7,48.4,11.7,2019/4/17,2019/10/5,,
2019_04_17_48.4_11.7,48.4,11.7,2019/4/17,2019/10/5,,
2019_04_17_48.4_11.7,48.4,11.7,2019/4/17,2019/10/5,,
2020_05_15_31_29.78,31,29.78,2020/5/15,2020/9/12,120,
2020_05_15_31_29.78,31,29.78,2020/5/15,2020/9/12,120,
2020_05_15_31_29.78,31,29.78,2020/5/15,2020/9/12,120,
2020_05_15_31_29.78,31,29.78,2020/5/15,2020/9/12,120,
2020_05_15_31_29.78,31,29.78,2020/5/15,2020/9/12,120,
2021_05_15_31_29.78,31,29.78,2021/5/15,2021/9/12,,
2021_05_15_31_29.78,31,29.78,2021/5/15,2021/9/12,,
2021_05_15_31_29.78,31,29.78,2021/5/15,2021/9/12,,
2021_05_15_31_29.78,31,29.78,2021/5/15,2021/9/12,,
2021_05_15_31_29.78,31,29.78,2021/5/15,2021/9/12,,
2009_05_05_43.34_124.01,43.34,124.01,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.34_124.01,43.34,124.01,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.34_124.01,43.34,124.01,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.34_124.01,43.34,124.01,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.25_124.49,43.25,124.49,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.25_124.49,43.25,124.49,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.25_124.49,43.25,124.49,2009/5/5,2009/10/5,153,2009/7/30
2009_05_05_43.25_124.49,43.25,124.49,2009/5/5,2009/10/5,153,2009/7/30
2010_05_08_43.34_124.01,43.34,124.01,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.34_124.01,43.34,124.01,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.34_124.01,43.34,124.01,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.34_124.01,43.34,124.01,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.25_124.49,43.25,124.49,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.25_124.49,43.25,124.49,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.25_124.49,43.25,124.49,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.25_124.49,43.25,124.49,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.36_124.08,43.36,124.08,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.36_124.08,43.36,124.08,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.36_124.08,43.36,124.08,2010/5/8,2010/10/5,150,2010/7/31
2010_05_08_43.36_124.08,43.36,124.08,2010/5/8,2010/10/5,150,2010/7/31
2011_05_05_43.34_124.01,43.34,124.01,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.34_124.01,43.34,124.01,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.34_124.01,43.34,124.01,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.34_124.01,43.34,124.01,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.25_124.49,43.25,124.49,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.25_124.49,43.25,124.49,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.25_124.49,43.25,124.49,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.25_124.49,43.25,124.49,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.36_124.08,43.36,124.08,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.36_124.08,43.36,124.08,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.36_124.08,43.36,124.08,2011/5/5,2011/10/5,153,2011/8/3
2011_05_05_43.36_124.08,43.36,124.08,2011/5/5,2011/10/5,153,2011/8/3
2007_04_15_38.62_102.67,38.62,102.67,2007/4/15,2007/10/1,169,
2007_04_15_38.62_102.67,38.62,102.67,2007/4/15,2007/10/1,169,
2007_04_15_38.62_102.67,38.62,102.67,2007/4/15,2007/10/1,169,
2007_04_15_38.62_102.67,38.62,102.67,2007/4/15,2007/10/1,169,
2009_09_09_1.5_31.48,1.5,31.48,2009/9/9,2010/2/9,153,
2009_09_09_1.5_31.48,1.5,31.48,2009/9/9,2010/2/9,153,
2009_09_09_1.5_31.48,1.5,31.48,2009/9/9,2010/2/9,153,
2009_09_15_1.4_34.62,1.4,34.62,2009/9/15,2010/2/20,158,
2009_09_15_1.4_34.62,1.4,34.62,2009/9/15,2010/2/20,158,
2009_09_15_1.4_34.62,1.4,34.62,2009/9/15,2010/2/20,158,
2009_09_20_0.75_32.53,0.75,32.53,2009/9/20,2010/1/30,132,
2009_09_20_0.75_32.53,0.75,32.53,2009/9/20,2010/1/30,132,
2009_09_20_0.75_32.53,0.75,32.53,2009/9/20,2010/1/30,132,
2009_09_13_2.28_32.93,2.28,32.93,2009/9/13,2010/2/5,145,
2009_09_13_2.28_32.93,2.28,32.93,2009/9/13,2010/2/5,145,
2009_09_13_2.28_32.93,2.28,32.93,2009/9/13,2010/2/5,145,
2009_09_20_0.75_34.23,0.75,34.23,2009/9/20,2010/1/29,131,
2009_09_20_0.75_34.23,0.75,34.23,2009/9/20,2010/1/29,131,
2009_09_20_0.75_34.23,0.75,34.23,2009/9/20,2010/1/29,131,
2010_03_18_1.5_31.48,1.5,31.48,2010/3/18,2010/8/21,156,
2010_03_18_1.5_31.48,1.5,31.48,2010/3/18,2010/8/21,156,
2010_03_18_1.5_31.48,1.5,31.48,2010/3/18,2010/8/21,156,
2010_04_15_1.4_34.62,1.4,34.62,2010/4/15,2010/9/9,147,
2010_04_15_1.4_34.62,1.4,34.62,2010/4/15,2010/9/9,147,
2010_04_15_1.4_34.62,1.4,34.62,2010/4/15,2010/9/9,147,
2010_03_05_0.75_32.53,0.75,32.53,2010/3/5,2010/8/7,155,
2010_03_05_0.75_32.53,0.75,32.53,2010/3/5,2010/8/7,155,
2010_03_05_0.75_32.53,0.75,32.53,2010/3/5,2010/8/7,155,
2010_03_31_2.28_32.93,2.28,32.93,2010/3/31,2010/8/29,151,
2010_03_31_2.28_32.93,2.28,32.93,2010/3/31,2010/8/29,151,
2010_03_31_2.28_32.93,2.28,32.93,2010/3/31,2010/8/29,151,
2010_03_24_0.75_34.23,0.75,34.23,2010/3/24,2010/8/15,144,
2010_03_24_0.75_34.23,0.75,34.23,2010/3/24,2010/8/15,144,
2010_03_24_0.75_34.23,0.75,34.23,2010/3/24,2010/8/15,144,
2010_08_27_1.5_31.48,1.5,31.48,2010/8/27,2011/1/29,155,
2010_08_27_1.5_31.48,1.5,31.48,2010/8/27,2011/1/29,155,
2010_08_27_1.5_31.48,1.5,31.48,2010/8/27,2011/1/29,155,
2010_09_20_1.4_34.62,1.4,34.62,2010/9/20,2011/2/25,158,
2010_09_20_1.4_34.62,1.4,34.62,2010/9/20,2011/2/25,158,
2010_09_20_1.4_34.62,1.4,34.62,2010/9/20,2011/2/25,158,
2010_09_17_0.75_32.53,0.75,32.53,2010/9/17,2011/2/13,149,
2010_09_17_0.75_32.53,0.75,32.53,2010/9/17,2011/2/13,149,
2010_09_17_0.75_32.53,0.75,32.53,2010/9/17,2011/2/13,149,
2010_09_10_2.28_32.93,2.28,32.93,2010/9/10,2011/2/13,156,
2010_09_10_2.28_32.93,2.28,32.93,2010/9/10,2011/2/13,156,
2010_09_10_2.28_32.93,2.28,32.93,2010/9/10,2011/2/13,156,
2010_09_17_0.75_34.23,0.75,34.23,2010/9/17,2011/2/6,142,
2010_09_17_0.75_34.23,0.75,34.23,2010/9/17,2011/2/6,142,
2010_09_17_0.75_34.23,0.75,34.23,2010/9/17,2011/2/6,142,
2008_05_06_37.99__86.44,37.99,-86.44,2008/5/6,2008/10/1,148,
2008_05_06_37.99__86.44,37.99,-86.44,2008/5/6,2008/10/1,148,
2008_05_06_37.99__86.44,37.99,-86.44,2008/5/6,2008/10/1,148,
2008_05_06_37.99__86.44,37.99,-86.44,2008/5/6,2008/10/1,148,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2014_05_24_43.85__93.73,43.85,-93.73,2014/5/24,2014/10/21,150,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2015_05_04_43.85__93.73,43.85,-93.73,2015/5/4,2015/10/12,161,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2016_05_16_43.85__93.73,43.85,-93.73,2016/5/16,2016/10/17,154,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2017_05_12_43.85__93.73,43.85,-93.73,2017/5/12,2017/10/25,166,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
2018_05_17_43.85__93.73,43.85,-93.73,2018/5/17,2018/10/24,160,
